TimeStamp,Time,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-03-16 10:16:50.9431,10:16:50.9431,2020-03-16,2.2216,91168.029789,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2501,0.3769,0.8918,-0.2526,0.3725,0.8930,1,1,Playing,153.5000,Normal,115.3145,38.1855,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,3.5000,NULL,0805,8,5,0.7778,0.8000,NULL,NULL,-0.5347,0.9085,0.4499,342.7438,1.5338,4.2681,0.2696,0.0697,0.0494,9.6358,396.0453,15.0420,-0.4482,1.2603,0.0279,353.0760,5.1471,357.1626,6.7727,375.1862,2.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3899,2.8242,6.5715,342.7438,1.5338,4.2681,4.0948,1.0750,1.0370,0305,3,5,-2.0833,3.3225,5.9374,-2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:52.4006,10:16:52.4006,2020-03-16,1.4419,91169.486563,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,116.7783,36.7217,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:52.4026,10:16:52.4026,2020-03-16,0.0000,91169.488531,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,116.7783,36.7217,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,3.5000,1.4638,0805,8,5,0.7778,0.8000,-0.1941,-0.1111,-0.3662,0.9376,0.4285,339.1873,21.3644,0.7702,0.2036,0.0353,0.0395,7.9575,746.4330,2888.8480,-0.4426,1.2601,0.0271,353.0197,8.0631,355.5724,2.3211,4.6614,2.6332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8864,3.2079,6.0692,339.1873,21.3644,0.7702,3.1089,0.9649,1.1064,0805,8,5,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:54.4670,10:16:54.4670,2020-03-16,2.0772,91171.553542,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,118.8330,34.6670,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,NULL,0701,7,1,0.6667,0.0000,NULL,NULL,-0.5302,0.9088,0.4535,343.1136,2.7335,7.7280,0.1950,0.0563,0.0468,9.6781,28.2202,14.7771,-0.4520,1.2630,0.0234,351.0398,1.4896,356.4095,3.5283,731.5429,3.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2381,2.7621,6.5812,343.1136,2.7335,7.7280,3.0566,1.1916,1.0841,0805,8,5,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:56.2216,10:16:56.2216,2020-03-16,1.7418,91173.308348,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,120.5974,32.9026,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:56.2236,10:16:56.2246,2020-03-16,0.0000,91173.310596,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,120.5974,32.9026,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,1.7644,0701,7,1,0.6667,0.0000,-0.1140,0.0813,-0.3737,0.6822,0.4351,10.8169,15.3938,1.4485,0.2167,0.3400,0.0425,399.7357,748.2502,1462.9520,-0.4362,1.2287,0.0565,13.0887,9.0611,357.0446,380.2797,8.2575,4.4977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1711,-0.4180,5.9062,10.8169,15.3938,1.4485,3.2827,5.0190,2.4886,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:16:57.9688,10:16:57.9688,2020-03-16,1.7653,91175.054779,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,122.3413,31.1587,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,3.5000,NULL,0304,3,4,0.2222,0.6000,NULL,NULL,-0.5885,0.8590,0.4763,346.2137,355.9494,358.6700,0.4376,0.1783,0.0859,386.7329,404.1240,376.1106,-0.4572,1.2614,0.0233,352.5460,0.7339,357.6595,381.4754,737.4700,3.3470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1361,2.3228,6.3991,346.2137,355.9494,358.6700,4.8586,3.0440,2.2041,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:16:59.4073,10:16:59.4073,2020-03-16,1.4188,91176.493339,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1939,0.2615,0.9455,-0.1838,0.2653,0.9465,1,1,Playing,153.5000,Normal,123.7815,29.7185,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:59.4103,10:16:59.4103,2020-03-16,0.0000,91176.496816,90941.4679877118,0020200316101306,False,True,None,0.0000,False,-1.7969,2.5359,6.3497,True,None,-0.1939,0.2615,0.9455,-0.1838,0.2653,0.9465,1,1,Playing,153.5000,Normal,123.7815,29.7185,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Missed,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.6574,0.8914,0.4826,344.8401,348.4109,4.5175,0.3923,0.0541,0.0429,8.2672,765.6027,374.3342,-0.4676,1.2604,0.0242,353.2525,354.7578,359.3046,2.6498,371.4447,725.2351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7949,2.5332,6.3402,344.8401,348.4109,4.5175,4.9369,1.1039,2.7540,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,0.3644,0.1845
2020-03-16 10:16:59.7553,10:16:59.7553,2020-03-16,0.3580,91176.841607,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2469,0.2582,0.9340,-0.2367,0.2561,0.9372,1,1,Playing,153.5000,Normal,124.1394,29.3606,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:59.7573,10:16:59.7573,2020-03-16,0.0000,91176.843536,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2469,0.2582,0.9340,-0.2367,0.2561,0.9372,1,1,Playing,153.5000,Normal,124.1394,29.3606,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,3.5000,1.7981,0304,3,4,0.2222,0.6000,-0.0164,0.0772,-0.6789,0.8915,0.4811,345.0357,345.1941,6.5648,0.0216,0.0072,0.0029,2.8756,3.8273,4.0975,-0.4664,1.2605,0.0241,353.2373,354.7985,359.0935,0.5573,0.6536,0.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.0972,2.4259,6.0972,345.0357,345.1941,6.5648,0.4498,0.3322,0.2450,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,NULL,NULL
2020-03-16 10:17:01.4732,10:17:01.4732,2020-03-16,1.7268,91178.55936,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2469,0.2582,0.9340,-0.2367,0.2561,0.9372,1,1,Playing,153.5000,Normal,125.8482,27.6518,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-2.7880,0.3775,5.5688,-2.7880,-1.4725,5.0188,3.5000,NULL,0202,2,2,0.1111,0.2000,NULL,NULL,-0.5464,0.8804,0.4573,344.6568,359.6017,1.8719,0.3347,0.0900,0.0590,11.6493,750.7219,734.8787,-0.4496,1.2658,0.0179,349.4827,4.8249,357.1131,4.4977,372.7034,4.1681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5271,2.5211,6.4737,344.6568,359.6017,1.8719,4.5570,1.4041,2.0846,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,NULL,NULL
2020-03-16 10:17:03.3199,10:17:03.3199,2020-03-16,1.8363,91180.406949,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3617,-0.0387,0.9315,-0.3559,-0.0378,0.9338,1,1,Playing,153.5000,Normal,127.7026,25.7974,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:03.3228,10:17:03.3228,2020-03-16,0.0000,91180.408545,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3617,-0.0387,0.9315,-0.3559,-0.0378,0.9338,1,1,Playing,153.5000,Normal,127.7026,25.7974,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-2.7880,0.3775,5.5688,-2.7880,-1.4725,5.0188,3.5000,1.8543,0202,2,2,0.1111,0.2000,0.0419,0.1559,-0.7738,0.7428,0.4926,2.2194,338.7810,358.4004,0.3417,0.1601,0.0595,381.8606,751.4053,384.0450,-0.4817,1.2389,0.0400,7.4738,348.9733,2.2827,376.9409,380.2131,366.9959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7430,0.5338,5.6593,2.2194,338.7810,358.4004,3.4628,2.6765,2.2648,0202,2,2,-2.7880,0.3775,5.5688,-2.7880,-1.4725,5.0188,NULL,NULL
2020-03-16 10:17:04.9974,10:17:04.9974,2020-03-16,1.6875,91182.083781,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3617,-0.0387,0.9315,-0.3559,-0.0378,0.9338,1,1,Playing,153.5000,Normal,129.3651,24.1349,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-0.4355,3.3225,6.3229,-0.4355,1.4725,5.7729,3.5000,NULL,0505,5,5,0.4444,0.8000,NULL,NULL,-0.5064,0.8874,0.4473,342.2545,8.0240,357.0992,0.3556,0.1449,0.0738,381.4345,397.3746,2175.4760,-0.4510,1.2611,0.0239,352.6815,5.7507,357.8364,374.5290,377.0027,364.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3788,2.8610,6.5667,342.2545,8.0240,357.0992,4.4468,2.5374,1.7500,0202,2,2,-2.7880,0.3775,5.5688,-2.7880,-1.4725,5.0188,NULL,NULL
2020-03-16 10:17:06.3241,10:17:06.3241,2020-03-16,1.3163,91183.410332,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0033,0.3762,0.9265,-0.0007,0.3808,0.9247,1,1,Playing,153.5000,Normal,130.7064,22.7936,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:06.3261,10:17:06.3261,2020-03-16,0.0000,91183.412229,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0033,0.3762,0.9265,-0.0007,0.3808,0.9247,1,1,Playing,153.5000,Normal,130.7064,22.7936,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-0.4355,3.3225,6.3229,-0.4355,1.4725,5.7729,3.5000,1.3413,0505,5,5,0.4444,0.8000,-0.1157,0.0132,-0.5467,0.9310,0.4679,337.9027,359.7944,0.2561,0.1102,0.0574,0.0260,7.8851,1813.4390,1088.3690,-0.4486,1.2617,0.0237,352.3186,5.5534,357.0995,1.6649,2.4564,1.5154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5511,3.3320,6.2982,337.9027,359.7944,0.2561,1.8429,0.8259,0.4119,0505,5,5,-0.4355,3.3225,6.3229,-0.4355,1.4725,5.7729,NULL,NULL
2020-03-16 10:17:08.5067,10:17:08.5067,2020-03-16,2.1887,91185.593273,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.0033,0.3762,0.9265,-0.0007,0.3808,0.9247,1,1,Playing,153.5000,Normal,132.8727,20.6273,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,NULL,0701,7,1,0.6667,0.0000,NULL,NULL,-0.5438,0.8524,0.4470,347.5656,3.1199,358.8159,0.1271,0.1047,0.0397,14.9666,1098.0320,1806.0740,-0.4542,1.2606,0.0236,352.9607,2.0438,357.6195,2.1760,5.7766,2.1798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2127,2.1961,6.5370,347.5656,3.1199,358.8159,2.1513,1.6936,0.9022,0505,5,5,-0.4355,3.3225,6.3229,-0.4355,1.4725,5.7729,NULL,NULL
2020-03-16 10:17:10.5727,10:17:10.5727,2020-03-16,2.0553,91187.659459,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2876,-0.1951,0.9377,0.2946,-0.1960,0.9353,1,1,Playing,153.5000,Normal,134.9504,18.5496,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:10.5747,10:17:10.5757,2020-03-16,0.0000,91187.661833,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2876,-0.1951,0.9377,0.2946,-0.1960,0.9353,1,1,Playing,153.5000,Normal,134.9504,18.5496,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,2.0777,0701,7,1,0.6667,0.0000,0.0308,0.0177,-0.3925,0.6549,0.4009,11.2477,17.0502,356.2156,0.2272,0.2298,0.0981,388.4179,30.7880,736.2279,-0.4416,1.2348,0.0476,9.8056,7.2482,357.3437,376.0678,8.2191,2.6349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3155,-0.4815,5.8235,11.2477,17.0502,356.2156,3.3673,3.3340,1.7422,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:17:12.0154,10:17:12.0154,2020-03-16,1.4577,91189.101679,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2876,-0.1951,0.9377,0.2946,-0.1960,0.9353,1,1,Playing,153.5000,Normal,136.3850,17.1150,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-1.2876,1.3487,6.3795,-1.2876,-0.5013,5.8295,3.5000,NULL,0403,4,3,0.3333,0.4000,NULL,NULL,-0.5580,0.8712,0.4412,345.5724,0.7189,0.4870,0.3248,0.2164,0.1201,384.3186,753.7821,2528.9440,-0.4492,1.2684,0.0125,347.6922,0.1451,355.0264,381.0535,734.3771,3.4513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6045,2.4216,6.4686,345.5724,0.7189,0.4870,4.1255,3.1188,1.9409,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:17:13.7188,10:17:13.7188,2020-03-16,1.6923,91190.805814,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1338,0.1022,0.9857,-0.1387,0.1042,0.9848,1,1,Playing,153.5000,Normal,138.1004,15.3996,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:13.7218,10:17:13.7218,2020-03-16,0.0000,91190.807846,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1338,0.1022,0.9857,-0.1387,0.1042,0.9848,1,1,Playing,153.5000,Normal,138.1004,15.3996,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-1.2876,1.3487,6.3795,-1.2876,-0.5013,5.8295,3.5000,1.7154,0403,4,3,0.3333,0.4000,-0.1674,0.0757,-0.6287,0.8037,0.4741,354.1357,352.2687,358.9761,0.1541,0.1143,0.0580,15.7458,383.6257,1810.1640,-0.4562,1.2571,0.0261,355.6886,358.2497,357.5032,8.7302,365.4623,3.6229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4535,1.4233,6.3305,354.1357,352.2687,358.9761,2.5177,1.7341,1.0484,0403,4,3,-1.2876,1.3487,6.3795,-1.2876,-0.5013,5.8295,NULL,NULL
